user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775813373717,1775813388725,65.666664,42.53182,263.0345,210.96503,119.936035,0.26666668,0,0.5,0.20677654,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775813470784,1775813486167,67.25532,38.89017,260.04254,190.90266,183.31924,0.21276596,0,0.5,0.2740171,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816563391,1775816578405,61.979168,38.623444,207.08511,156.29308,191.82097,0.20833333,0,0.5,0.3079737,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816623164,1775816650715,49.35,45.929592,1062.5264,3350.0068,43.555588,0.45,1,0.5,0.2635677,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816650715,1775816665783,59.157894,43.634563,337.39474,858.0381,151.31404,0.34210527,1,0.5,0.040051993,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816665783,1775816680917,52.166668,41.407337,308.16666,339.96252,166.51248,0.30952382,0,0.5,0.05491314,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816680917,1775816696007,52.909092,45.765617,290.02274,318.18307,174.9503,0.3409091,0,0.5,0.022260282,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816701284,1775816716401,86.55173,35.96319,259.42856,242.7998,115.1022,0.13793103,0,0.5,0.15474239,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775816716401,1775816731515,65.65385,39.65616,224.98077,200.39514,206.43112,0.23076923,0,0.5,0.026725188,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775817040972,1775817056438,60.473682,43.562862,179.60715,149.51501,221.13022,0.2631579,0,0.5,0.12600878,,,HIGH_STRESS
