user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775804933522,1775804948988,44.52778,25.773033,353.6857,466.5543,139.6612,0.22222222,1,0.5,0.18975505,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775804948988,1775804964138,49.285713,23.627855,221.25,315.27002,221.78218,0.125,1,0.5,0.115673125,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775804969102,1775804984237,42.363636,22.975372,1281.6,1961.6602,43.607533,0.18181819,2,0.5,0.12640661,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775804997271,1775805012437,9.5,21.506643,509.85184,1433.4855,110.7741,0.8214286,1,0.5,0.17112647,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775805012437,1775805029270,69.28571,118.56549,1133.0714,1705.2542,49.901978,0.2857143,3,0.5,0.03274928,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775805250343,1775805265648,32.555557,31.675827,958.875,652.7646,35.28259,0.44444445,1,0.5,0.08088781,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775805265648,1775805280797,45.75,28.390507,585.4583,608.6573,95.05578,0.25,2,0.5,0.11751609,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775805280797,1775805296648,47.6875,23.541767,447.625,718.12744,121.128006,0.15625,2,0.5,0.10584171,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775809269564,1775809284753,46.9,17.360012,195.9796,104.6125,197.51135,0.06,0,0.5,0.621902,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775820746547,1775820761601,70.28571,24.643251,311.47058,495.4525,139.4978,0.057142857,1,0.5,0.64704293,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775822555704,1775822570777,57.622643,16.02619,219.17308,190.83649,210.97327,0.018867925,0,0.5,0.5801091,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775835211472,1775835226700,49.446156,24.945498,184.83076,207.76952,256.10718,0.092307694,0,0.5,0.9303772,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775858747201,1775858762267,69.5,22.30945,588.6111,828.6758,103.5444,0.34615386,2,0.5,0.13391623,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775897681406,1775897696423,47.076923,18.004108,234.70589,141.0585,207.76453,0.057692308,0,0.5,0.39329118,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775899113139,1775899129779,52.0,11.992422,475.4,937.24896,39.66346,0.0,1,0.5,0.15377037,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775899133179,1775899148346,42.419353,22.551409,261.03333,130.90237,122.63467,0.16129032,0,0.5,0.20981225,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775906233089,1775906248568,51.729168,15.640145,261.72342,232.27484,186.05853,0.041666668,0,0.5,0.29790482,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775964030792,1775964045843,48.387756,17.375582,252.64583,186.34326,195.33586,0.020408163,0,0.5,2.2903793,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775964045843,1775964061041,48.891304,19.334839,281.52173,477.1345,181.60284,0.06521739,1,0.5,0.8136834,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775979413298,1775979428373,55.666668,36.82089,306.375,218.68124,35.820896,0.22222222,0,0.5,0.10033021,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1775995584501,1775995599639,47.103447,15.116433,459.42856,618.0498,114.94253,0.03448276,1,0.5,0.25803018,,,CALM
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776004408830,1776004423833,49.18033,21.482367,189.43333,217.73036,243.9512,0.09836066,0,0.5,1.2198657,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776004423833,1776004438900,53.642857,13.904815,161.58571,203.83168,278.75488,0.0,0,0.5,0.05197383,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776171735641,1776171750722,51.459015,23.527155,203.90565,187.38612,242.68948,0.22950819,0,0.5,1.6258283,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776179919933,1776179935307,45.310345,18.53906,214.1228,455.10367,226.35619,0.0862069,1,0.5,0.10333523,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776227377640,1776227398369,77.681816,22.92951,663.7619,1547.1343,63.678905,0.045454547,2,0.5,0.22440039,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776240470934,1776240486320,59.711113,22.878056,262.04544,161.61444,175.4842,0.06666667,0,0.5,0.23819718,,,MILD_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776240571587,1776240586884,51.9,36.352303,274.22223,134.26656,39.223377,0.2,0,0.5,0.1502295,,,HIGH_STRESS
U02,e50764b6-16ae-4e3a-a8cb-044ed891b461,1776240600287,1776240615372,47.703705,25.525318,370.90475,444.9918,107.39145,0.37037036,1,0.5,0.12642631,,,HIGH_STRESS
