user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768799422,1775768815163,53.387096,21.717657,412.4,993.23114,118.16276,0.09677419,1,0.5,0.115715235,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768819186,1775768834241,58.511112,14.413917,275.5909,871.6634,179.3424,0.0,1,0.5,0.03371324,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775771932328,1775771947598,69.76667,19.855618,428.48276,1063.0563,117.87819,0.0,1,0.5,0.1355007,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775771963276,1775771978802,57.4,29.308409,690.9474,339.6623,135.25699,0.62857145,0,0.5,0.08928439,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772485069,1775772500367,81.666664,16.339285,448.30435,700.9423,94.12995,0.0,1,0.5,0.015230934,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772500367,1775772515615,65.810814,27.738974,346.3243,177.42665,145.59286,0.10810811,0,0.5,0.012467754,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772547309,1775772562497,69.75,28.437431,791.1429,1274.3025,31.603897,0.125,1,0.5,0.017824955,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772825428,1775772840630,58.846153,28.346336,415.0,254.75969,51.30904,0.15384616,0,0.5,0.11069133,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772848070,1775772863216,60.613636,31.983814,280.69766,137.37227,174.30345,0.13636364,0,0.5,0.019191753,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772863216,1775772878397,62.894737,25.655397,336.57895,215.13785,150.18773,0.078947365,0,0.5,0.01679157,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772885384,1775772900558,65.2,24.177675,301.25,167.17262,19.77066,0.0,0,0.5,0.16087943,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799500351,1775799515468,68.11429,21.7568,472.30768,508.57794,138.91646,0.31428573,1,0.5,0.028484585,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799525758,1775799540992,56.47826,43.578884,398.63635,179.1712,90.586845,0.26086956,0,0.5,0.020865101,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799708436,1775799723824,64.75,19.717272,469.17392,1114.2549,93.579414,0.041666668,1,0.5,0.019149695,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799723824,1775799740359,52.307693,31.143303,404.16666,698.52484,141.51799,0.30769232,2,0.5,0.014817108,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799740359,1775799755685,68.702126,21.194052,257.38297,398.3697,184.00104,0.0,1,0.5,0.017017117,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775801387939,1775801405665,51.74576,30.374271,239.3793,398.07373,199.70665,0.16949153,1,0.5,0.017584046,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775804591096,1775804606125,55.6,31.443176,174.25424,153.21986,239.5369,0.18333334,0,0.5,0.1861655,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775804794426,1775804809473,63.030304,23.668781,840.4667,1058.8909,131.58769,0.6969697,3,0.5,0.1818324,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807388648,1775807403714,66.92857,16.557825,285.19513,415.69818,167.26404,0.0,1,0.5,0.14467125,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807424326,1775807439735,59.75,32.378296,288.0,170.65111,46.72594,0.33333334,0,0.5,0.09006081,3,Mild_Stress,HIGH_STRESS
